"HP","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.5kg","55678"
"Dell","Gaming","15.6","3840","2160","0","Intel","Core i7","7.0","16","512GB SSD +  1TB HDD","Hybrid","512","1024","Nvidia","windows","2.65kg","98302"
"Lenovo","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","4","128GB SSD","SSD","128","0","Intel","windows","2.1kg","26267"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","2.23kg","39534"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD +  1TB HDD","Hybrid","512","1024","Nvidia","windows","3.2kg","93187"
"Dell","Workstation","15.6","3840","2160","0","Intel","Xeon E3-1505M","3.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","2.8kg","162770"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Nvidia","N/A","2.4kg","74485"
"Dell","Notebook","15.6","1366","768","1","Intel","Core i3","3.0","6","1TB HDD","HDD","1024","0","Intel","windows","2.3kg","23390"
"Dell","Ultrabook","13.3","3840","2160","1","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.21kg","103843"
"Dell","Ultrabook","13.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","?","77203"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","linux","2.4kg","41505"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","2.9kg","74965"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","500GB HDD","HDD","500","0","Intel","N/A","2.1kg","18595"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","N/A","2.2kg","29251"
"Huawei","Ultrabook","13.0","2160","1440","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Intel","windows","1.05kg","79867"
"Dell","Ultrabook","13.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","AMD","windows","1.4kg","49651"
"Lenovo","Notebook","17.3","1600","900","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","Nvidia","N/A","2.8kg","31382"
"HP","Notebook","14.0","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","1.63kg","54932"
"Dell","Ultrabook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.6kg","61219"
"Dell","2 in 1 Convertible","13.3","1920","1080","1","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","1.62kg","68145"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","AMD","linux","2.2kg","36089"
"Lenovo","2 in 1 Convertible","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.74kg","47899"
"Toshiba","Ultrabook","13.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.2kg","72621"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","Intel","windows","2.1kg","42304"
"Dell","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","4.42kg","130874"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.2kg","44329"
"Dell","Notebook","15.6","1920","1080","1","Intel","Core i7","7.0","16","1TB HDD","HDD","1024","0","AMD","windows","2.3kg","45768"
"Asus","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2kg","40972"
"Asus","Notebook","17.3","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD +  500GB HDD","Hybrid","256","500","Nvidia","windows","2.69kg","47472"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","AMD","windows","1.9kg","67612"
"Asus","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","Intel","windows","2.37kg","21258"
"HP","Notebook","15.6","1366","768","0","AMD","E-Series 9000e","9000.0","4","500GB HDD","HDD","500","0","AMD","windows","2.1kg","17582"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","3.2kg","79867"
"Dell","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.6kg","45768"
"Acer","2 in 1 Convertible","13.3","1920","1080","1","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.6kg","36710"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD","SSD","256","0","AMD","linux","2.36kg","47899"
"Acer","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","Intel","linux","2.1kg","20779"
"Asus","Notebook","15.6","1920","1080","0","AMD","A10-Series A10-9620P","10.0","4","128GB SSD +  1TB HDD","Hybrid","128","1024","AMD","windows","2.2kg","30636"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","32","512GB SSD +  1TB HDD","Hybrid","512","1024","Nvidia","windows","4.7kg","207259"
"Acer","Gaming","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.5kg","45075"
"Lenovo","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","8","128GB SSD","SSD","128","0","Intel","windows","7.2kg","31382"
"Asus","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.1kg","61006"
"Asus","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","N/A","2.69kg","47366"
"Dell","Gaming","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.56kg","46833"
"Lenovo","2 in 1 Convertible","13.9","1920","1080","1","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.38kg","57489"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  2TB HDD","Hybrid","128","2048","AMD","windows","2.2kg","52481"
"HP","Notebook","15.6","1366","768","1","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","Intel","windows","2.04kg","29784"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD","SSD","256","0","Nvidia","windows","3.6kg","159787"
"HP","Notebook","13.3","1920","1080","0","Intel","Core i5","5.0","4","500GB HDD","HDD","500","0","Intel","windows","1.49kg","35964"
"Apple","Ultrabook","13.3","2560","1600","0","Intel","Core i5","5.0","8","512GB SSD","SSD","512","0","Intel","macos","1.37kg","108691"
"Dell","2 in 1 Convertible","15.6","1920","1080","1","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Intel","windows","2.08kg","43636"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","4.3kg","95851"
"Asus","Notebook","15.6","1366","768","0","AMD","A9-Series 9420","9.0","4","1TB HDD","HDD","1024","0","AMD","windows","1.68kg","24988"
"Lenovo","2 in 1 Convertible","13.9","1920","1080","1","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Intel","windows","1.37kg","98515"
"Acer","Notebook","17.3","1920","1080","0","Intel","Core i3","3.0","4","256GB SSD","SSD","256","0","Nvidia","windows","3kg","37403"
"Dell","Ultrabook","13.3","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.41kg","50563"
"HP","Notebook","15.6","1366","768","0","AMD","A6-Series A6-9220","6.0","8","128GB SSD","SSD","128","0","AMD","windows","1.91kg","23758"
"HP","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","16","1TB HDD","HDD","1024","0","Nvidia","windows","2.9kg","56424"
"MSI","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD +  1TB HDD","Hybrid","512","1024","Nvidia","windows","4.14kg","133147"
"Lenovo","2 in 1 Convertible","15.6","1920","1080","1","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Nvidia","windows","2kg","90523"
"Dell","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","AMD","windows","2.8kg","60846"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","256GB SSD","SSD","256","0","Intel","N/A","2.2kg","23656"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","4","500GB HDD","HDD","500","0","Intel","windows","2.1kg","38468"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","4","1TB HDD","HDD","1024","0","Intel","windows","2.18kg","35005"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","AMD","windows","2.24kg","30103"
"Dell","2 in 1 Convertible","15.6","1920","1080","1","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","2.67kg","42571"
"Asus","2 in 1 Convertible","13.3","1920","1080","1","Intel","Core i7","7.0","8","512GB SSD +  512GB SSD","SSD","512","512","Intel","windows","4.1kg","79867"
"HP","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","2.5kg","54239"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","2.05kg","46886"
"Apple","Ultrabook","13.3","2560","1600","0","Intel","Core i5","5.0","8","512GB SSD","SSD","512","0","Intel","macos","1.37kg","104370"
"Asus","Gaming","17.3","1920","1080","0","AMD","Ryzen 1700","1700.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","AMD","windows","3.2kg","82531"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","AMD","linux","2.14kg","39165"
"Lenovo","2 in 1 Convertible","14.0","2560","1440","1","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","1.36kg","133147"
"Toshiba","Notebook","15.6","1366","768","0","Intel","Core i7","7.0","8","500GB HDD","HDD","500","0","Nvidia","windows","2.2kg","43263"
"Dell","Notebook","15.6","1366","768","0","Intel","Core i7","7.0","12","1TB HDD","HDD","1024","0","Intel","windows","2.3kg","37992"
"Dell","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","AMD","linux","2.8kg","58555"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","2.2kg","39694"
"Lenovo","Notebook","17.3","1600","900","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","Intel","windows","2.8kg","26054"
"Lenovo","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","2TB HDD","HDD","2048","0","Nvidia","N/A","2.8kg","45235"
"Lenovo","Notebook","17.3","1600","900","0","Intel","Core i7","7.0","6","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.8kg","45768"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","AMD","linux","2.25kg","22804"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.5kg","44169"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","6","256GB SSD","SSD","256","0","Intel","windows","2.2kg","30849"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","3kg","50669"
"Acer","Notebook","15.6","1920","1080","1","Intel","Core i7","7.0","12","1TB HDD","HDD","1024","0","Intel","windows","2.15kg","35112"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.95kg","58448"
"Asus","Ultrabook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","1.7kg","52055"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","2.5kg","62817"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","N/A","2.2kg","35112"
"Acer","Notebook","15.6","1366","768","0","Intel","Celeron Dual","3205.0","2","16GB SSD","SSD","16","0","Intel","other","2.19kg","10603"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","3kg","63243"
"HP","Notebook","17.3","1600","900","0","Intel","Core i3","3.0","8","1TB HDD","HDD","1024","0","Intel","windows","2.54kg","26054"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2kg","97449"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","2.05kg","39374"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","3.2kg","69211"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","linux","2.5kg","52161"
"Dell","Workstation","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD","SSD","256","0","Nvidia","windows","3.42kg","153705"
"Lenovo","Notebook","15.6","1920","1080","0","AMD","A10-Series 9600P","10.0","6","1TB HDD","HDD","1024","0","AMD","windows","2.4kg","26587"
"Asus","Ultrabook","15.6","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Nvidia","windows","1.63kg","78215"
"Asus","Notebook","14.0","1366","768","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","1.3kg","27120"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","2.9kg","113060"
"Lenovo","Notebook","17.3","1600","900","0","Intel","Core i5","5.0","6","1TB HDD","HDD","1024","0","Nvidia","windows","5.8kg","34579"
"Lenovo","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","8","2TB HDD","HDD","2048","0","Nvidia","N/A","2.2kg","29251"
"Asus","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.5kg","67399"
"Lenovo","Notebook","15.6","1366","768","0","Intel","Pentium Quad","4200.0","4","1TB HDD","HDD","1024","0","Intel","N/A","2.2kg","19180"
"HP","2 in 1 Convertible","13.3","1920","1080","1","Intel","Core i7","7.0","16","256GB SSD","SSD","256","0","Intel","windows","1.28kg","105228"
"Toshiba","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.2kg","55571"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.3kg","43636"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","Intel","windows","1.86kg","24988"
"Lenovo","Notebook","13.3","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.1kg","53227"
"Dell","Ultrabook","13.3","3840","2160","1","Intel","Core i7","7.0","16","1TB SSD","SSD","1024","0","Intel","windows","1.21kg","133147"
"MSI","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","2.8kg","111835"
"Acer","Notebook","15.6","1920","1080","0","AMD","A8-Series 7410","8.0","8","256GB SSD","SSD","256","0","AMD","windows","2.23kg","24988"
"Asus","2 in 1 Convertible","11.6","1366","768","1","Intel","Celeron Dual","3350.0","2","32GB Flash Storage","Flash Storage","32","0","Intel","windows","1.1kg","14652"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","AMD","windows","2.33kg","44968"
"HP","2 in 1 Convertible","13.3","3840","2160","1","Intel","Core i7","7.0","16","1TB SSD","SSD","1024","0","Intel","windows","1.29kg","130483"
"Lenovo","Notebook","13.3","1366","768","0","Intel","Celeron Dual","3855.0","4","16GB Flash Storage","Flash Storage","16","0","Intel","other","1.45kg","24503"
"HP","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.95kg","52214"
"Acer","Notebook","11.6","1366","768","0","Intel","Pentium Quad","3710.0","4","128GB Flash Storage","Flash Storage","128","0","Intel","windows","1.4kg","25841"
"HP","Notebook","14.0","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.48kg","68838"
"Lenovo","Notebook","17.3","1600","900","0","Intel","Core i5","5.0","4","1TB HDD","HDD","1024","0","Nvidia","windows","2.79kg","31382"
"Asus","Notebook","14.0","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","2kg","58288"
"HP","Notebook","15.6","1366","768","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Intel","windows","2.1kg","48059"
"Acer","Notebook","15.6","1366","768","0","AMD","A12-Series 9720P","12.0","8","256GB SSD","SSD","256","0","AMD","windows","2.2kg","35112"
"Lenovo","Notebook","14.0","1366","768","0","Intel","Celeron Dual","3350.0","4","32GB Flash Storage","Flash Storage","32","0","Intel","windows","1.44kg","15558"
"Acer","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","6","1TB HDD","HDD","1024","0","Intel","windows","8.23kg","29251"
"Asus","Ultrabook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","1.7kg","55939"
"HP","Ultrabook","12.5","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.26kg","71129"
"Dell","Notebook","15.6","3840","2160","1","Intel","Core i7","7.0","32","1TB SSD","SSD","1024","0","Nvidia","windows","2.06kg","140606"
"MSI","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","2.7kg","63883"
"Toshiba","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","2.0kg","50243"
"Asus","Notebook","14.0","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD +  1TB HDD","Hybrid","256","1024","Intel","windows","2kg","71076"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","Intel","windows","1.85kg","23923"
"Asus","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.5kg","53227"
"HP","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.48kg","67559"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.84kg","60952"
"Asus","Notebook","15.6","1366","768","0","Intel","Celeron Dual","3350.0","4","1TB HDD","HDD","1024","0","Intel","linux","2kg","14651"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2kg","60886"
"Dell","Notebook","15.6","1366","768","0","Intel","Celeron Dual","3060.0","4","500GB HDD","HDD","500","0","Intel","linux","2.2kg","14647"
"Lenovo","Notebook","15.6","1920","1080","0","AMD","A12-Series 9720P","12.0","12","2TB HDD","HDD","2048","0","AMD","windows","2.2kg","47899"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","2.1kg","38148"
"Lenovo","2 in 1 Convertible","13.9","3840","2160","1","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","1.4kg","111835"
"Dell","Ultrabook","13.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.2kg","84129"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  2TB HDD","Hybrid","256","2048","Nvidia","windows","2.4kg","60153"
"HP","Notebook","14.0","1366","768","0","Intel","Celeron Dual","3060.0","2","32GB Flash Storage","Flash Storage","32","0","Intel","windows","1.44kg","14865"
"Dell","Ultrabook","15.6","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD +  256GB SSD","SSD","512","256","Intel","windows","1.88kg","85672"
"Asus","2 in 1 Convertible","11.6","1366","768","1","Intel","Celeron Dual","3350.0","4","32GB Flash Storage","Flash Storage","32","0","Intel","windows","1.5kg","19980"
"Dell","Ultrabook","15.6","1920","1080","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","AMD","windows","0.0002kg","35325"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.84kg","69477"
"MSI","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.7kg","75072"
"HP","Workstation","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.6kg","92615"
"Toshiba","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Nvidia","windows","2.4kg","74752"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  2TB HDD","Hybrid","128","2048","AMD","windows","2.02kg","51730"
"Lenovo","Notebook","15.6","1366","768","0","Intel","Celeron Dual","3350.0","4","1TB HDD","HDD","1024","0","Intel","N/A","2.2kg","17156"
"Dell","Gaming","15.6","1920","1080","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","2.65kg","53227"
"Dell","Notebook","15.6","1366","768","1","Intel","Core i5","5.0","8","2TB HDD","HDD","2048","0","Intel","windows","2.36kg","29697"
"Dell","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.36kg","76031"
"HP","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","4","500GB HDD","HDD","500","0","Intel","windows","1.86kg","23390"
"Asus","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","2kg","50350"
"Lenovo","Notebook","17.3","1600","900","0","Intel","Core i5","5.0","6","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.8kg","38308"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","Intel","windows","1.86kg","34046"
"Lenovo","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","8","256GB SSD","SSD","256","0","Nvidia","N/A","2.2kg","26587"
"HP","Notebook","15.6","1366","768","0","Intel","Pentium Quad","3710.0","8","2TB HDD","HDD","2048","0","Intel","windows","2.04kg","20726"
"Dell","Notebook","17.3","1920","1080","0","Intel","Core i5","5.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","AMD","windows","2.8kg","57809"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i5","5.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","N/A","2.4kg","43104"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","AMD","windows","2.33kg","47899"
"HP","Ultrabook","14.0","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.36kg","93240"
"Asus","2 in 1 Convertible","15.6","1920","1080","1","Intel","Core i7","7.0","12","512GB SSD +  2TB HDD","Hybrid","512","2048","Nvidia","windows","2.26kg","58555"
"Acer","Notebook","15.6","1366","768","0","AMD","A9-Series 9420","9.0","4","128GB SSD","SSD","128","0","AMD","windows","2.1kg","22697"
"Asus","Gaming","17.3","1920","1080","0","AMD","Ryzen 1700","1700.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","AMD","windows","3.25kg","117163"
"Lenovo","Notebook","17.3","1600","900","0","AMD","A8-Series 7410","8.0","4","128GB SSD","SSD","128","0","AMD","windows","2.6kg","26054"
"Dell","2 in 1 Convertible","13.3","1920","1080","1","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.62kg","46301"
"HP","Notebook","15.6","1920","1080","0","AMD","A9-Series 9420","9.0","4","256GB SSD","SSD","256","0","AMD","windows","1.91kg","26053"
"Lenovo","Netbook","11.6","1366","768","0","Intel","Celeron Quad","3450.0","4","128GB SSD","SSD","128","0","Intel","windows","1.59kg","29464"
"Dell","Notebook","15.6","1366","768","0","Intel","Celeron Dual","3060.0","4","500GB HDD","HDD","500","0","Intel","windows","1.8kg","16464"
"Asus","Notebook","14.0","1366","768","0","Intel","Celeron Dual","3350.0","4","32GB Flash Storage","Flash Storage","32","0","Intel","windows","1.5kg","15238"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","linux","2.4kg","45075"
"HP","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","3.35kg","63456"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","N/A","1.85kg","21498"
"Asus","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.3kg","88178"
"Lenovo","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","1.5kg","58555"
"Asus","Ultrabook","13.3","1920","1080","1","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","1.1kg","93181"
"Lenovo","Ultrabook","14.0","2560","1440","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Intel","windows","1.13kg","121585"
"Lenovo","Notebook","13.3","1920","1080","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","1.5kg","29251"
"Dell","Workstation","15.6","1920","1080","0","Intel","Core i5","5.0","8","500GB HDD","HDD","500","0","AMD","windows","2.23kg","72940"
"Dell","Workstation","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2kg","113753"
"Lenovo","2 in 1 Convertible","14.0","2560","1440","1","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","1.42kg","133680"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","3kg","55358"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","3kg","84768"
